,datetime,open,high,low,close,volume
251,2023-06-21 08:40:00,28820.97,28824.16,28806.56,28808.9,55.93223
252,2023-06-21 08:41:00,28808.89,28811.99,28800.17,28811.99,54.56627
253,2023-06-21 08:42:00,28811.99,28826.52,28811.98,28826.52,19.2704
254,2023-06-21 08:43:00,28826.52,28826.52,28816.0,28819.99,10.59622
255,2023-06-21 08:44:00,28819.99,28824.0,28819.99,28823.99,16.30527
256,2023-06-21 08:45:00,28824.0,28829.89,28822.2,28828.94,38.96292
257,2023-06-21 08:46:00,28828.95,28833.29,28828.92,28833.29,34.4009
258,2023-06-21 08:47:00,28833.28,28833.29,28833.05,28833.06,22.64186
259,2023-06-21 08:48:00,28833.06,28833.06,28822.0,28822.0,28.79664
260,2023-06-21 08:49:00,28822.0,28822.01,28798.01,28813.93,83.2735
261,2023-06-21 08:50:00,28813.94,28813.94,28804.0,28804.0,20.64892
262,2023-06-21 08:51:00,28804.0,28810.98,28802.83,28810.97,19.66353
263,2023-06-21 08:52:00,28810.97,28824.77,28810.97,28824.76,22.3276
264,2023-06-21 08:53:00,28824.77,28828.88,28821.94,28821.94,47.05429
265,2023-06-21 08:54:00,28821.95,28826.0,28821.94,28825.99,15.31308
266,2023-06-21 08:55:00,28826.0,28829.21,28825.99,28827.69,24.63743
267,2023-06-21 08:56:00,28827.7,28827.7,28822.0,28822.16,24.87032
268,2023-06-21 08:57:00,28822.17,28822.17,28822.16,28822.16,8.71567
269,2023-06-21 08:58:00,28822.16,28822.17,28819.04,28819.04,14.64763
270,2023-06-21 08:59:00,28819.04,28824.48,28819.04,28824.41,13.3945
271,2023-06-21 09:00:00,28824.41,28840.0,28821.13,28839.99,48.03348
272,2023-06-21 09:01:00,28840.0,28842.0,28830.0,28841.97,25.53152
273,2023-06-21 09:02:00,28841.97,28852.0,28840.0,28850.51,37.16177
274,2023-06-21 09:03:00,28850.52,28850.52,28848.0,28848.01,9.18469
275,2023-06-21 09:04:00,28848.01,28848.01,28844.0,28844.0,15.8056
276,2023-06-21 09:05:00,28844.0,28861.05,28844.0,28861.04,42.89971
277,2023-06-21 09:06:00,28861.05,28862.0,28858.92,28861.99,21.7038
278,2023-06-21 09:07:00,28861.99,28862.0,28855.31,28855.31,33.52826
279,2023-06-21 09:08:00,28855.31,28860.0,28855.31,28859.99,10.21921
280,2023-06-21 09:09:00,28859.99,28860.0,28858.12,28858.12,16.20579
281,2023-06-21 09:10:00,28858.13,28860.79,28858.12,28860.78,14.85396
282,2023-06-21 09:11:00,28860.79,28860.79,28855.33,28855.61,18.0872
283,2023-06-21 09:12:00,28855.61,28857.82,28855.6,28857.81,10.03921
284,2023-06-21 09:13:00,28857.81,28858.27,28855.6,28855.61,13.10926
285,2023-06-21 09:14:00,28855.61,28860.79,28855.6,28860.79,8.65551
286,2023-06-21 09:15:00,28860.78,28879.7,28860.78,28879.7,37.43523
287,2023-06-21 09:16:00,28879.69,28889.99,28875.91,28880.01,56.09376
288,2023-06-21 09:17:00,28880.0,28888.0,28880.0,28887.99,18.62285
289,2023-06-21 09:18:00,28888.0,28897.95,28887.99,28896.73,46.31862
290,2023-06-21 09:19:00,28896.73,28896.74,28894.0,28896.49,21.22181
291,2023-06-21 09:20:00,28896.49,28896.5,28880.0,28880.0,18.87908
292,2023-06-21 09:21:00,28880.0,28883.23,28880.0,28883.22,15.51995
293,2023-06-21 09:22:00,28883.23,28892.69,28883.22,28892.69,27.43191
294,2023-06-21 09:23:00,28892.69,28892.69,28883.91,28886.01,29.82571
295,2023-06-21 09:24:00,28886.01,28888.91,28886.0,28888.91,15.27482
296,2023-06-21 09:25:00,28888.91,28893.54,28888.9,28893.53,18.83294
297,2023-06-21 09:26:00,28893.54,28933.84,28893.53,28919.71,97.93809
298,2023-06-21 09:27:00,28919.72,28922.85,28902.88,28912.68,51.51217
299,2023-06-21 09:28:00,28912.68,28915.64,28911.0,28914.4,20.98626
300,2023-06-21 09:29:00,28914.4,28917.99,28910.25,28916.09,39.10616
301,2023-06-21 09:30:00,28916.09,28916.1,28912.55,28912.56,10.37791
302,2023-06-21 09:31:00,28912.55,28912.56,28899.31,28899.31,20.35077
303,2023-06-21 09:32:00,28899.31,28899.32,28898.0,28898.0,19.81998
304,2023-06-21 09:33:00,28898.01,28898.01,28898.0,28898.0,14.83938
305,2023-06-21 09:34:00,28898.0,28898.01,28890.47,28890.48,25.22815
306,2023-06-21 09:35:00,28890.47,28898.54,28890.47,28898.54,19.19303
307,2023-06-21 09:36:00,28898.53,28944.0,28880.0,28895.66,146.41094
308,2023-06-21 09:37:00,28895.67,28897.43,28888.3,28890.21,43.37567
309,2023-06-21 09:38:00,28890.2,28890.21,28889.3,28890.2,20.11719
310,2023-06-21 09:39:00,28890.19,28892.0,28878.87,28889.99,47.9538
311,2023-06-21 09:40:00,28890.0,28921.05,28889.99,28915.54,35.95623
312,2023-06-21 09:41:00,28915.54,28922.0,28910.3,28910.3,46.473
313,2023-06-21 09:42:00,28910.3,28918.87,28902.48,28918.86,45.29695
314,2023-06-21 09:43:00,28918.86,28928.55,28917.11,28927.56,29.85797
315,2023-06-21 09:44:00,28927.55,28927.56,28927.04,28927.04,17.08399
316,2023-06-21 09:45:00,28927.05,28927.05,28925.65,28925.65,16.39141
317,2023-06-21 09:46:00,28925.65,28950.73,28925.65,28950.72,37.5346
318,2023-06-21 09:47:00,28950.72,28962.88,28916.0,28930.68,133.70796
319,2023-06-21 09:48:00,28930.67,28930.68,28927.0,28927.0,11.40615
320,2023-06-21 09:49:00,28927.0,28935.0,28918.0,28934.71,77.70761
321,2023-06-21 09:50:00,28934.71,28937.29,28934.7,28935.0,21.6549
322,2023-06-21 09:51:00,28935.01,28936.56,28934.0,28935.22,20.7427
323,2023-06-21 09:52:00,28935.21,28935.22,28935.21,28935.21,9.97945
324,2023-06-21 09:53:00,28935.21,28935.22,28927.01,28927.02,29.85914
325,2023-06-21 09:54:00,28927.02,28927.02,28906.48,28909.3,146.50418
326,2023-06-21 09:55:00,28909.3,28914.0,28909.3,28914.0,10.40871
327,2023-06-21 09:56:00,28914.0,28916.07,28913.99,28916.07,9.37673
328,2023-06-21 09:57:00,28916.06,28932.0,28916.06,28932.0,19.08099
329,2023-06-21 09:58:00,28931.99,28932.0,28920.0,28922.14,23.81674
330,2023-06-21 09:59:00,28922.14,28923.7,28922.13,28923.69,12.64436
331,2023-06-21 10:00:00,28923.69,28923.7,28914.0,28915.99,22.46971
332,2023-06-21 10:01:00,28916.0,28923.7,28915.16,28923.69,33.30892
333,2023-06-21 10:02:00,28923.7,28946.0,28923.69,28942.02,64.15779
334,2023-06-21 10:03:00,28942.02,28952.0,28940.0,28946.54,80.93307
335,2023-06-21 10:04:00,28946.53,28956.0,28943.7,28943.8,37.83373
336,2023-06-21 10:05:00,28943.79,28984.52,28943.79,28970.01,103.5087
337,2023-06-21 10:06:00,28970.01,28970.01,28958.2,28961.57,33.8824
338,2023-06-21 10:07:00,28961.56,28961.57,28940.0,28940.72,74.48156
339,2023-06-21 10:08:00,28941.01,28941.01,28915.63,28916.0,33.47544
340,2023-06-21 10:09:00,28916.01,28929.89,28916.0,28921.27,37.27328
341,2023-06-21 10:10:00,28921.26,28938.41,28921.26,28937.02,19.61644
342,2023-06-21 10:11:00,28937.02,28939.73,28936.55,28939.73,14.75199
343,2023-06-21 10:12:00,28939.73,28964.0,28939.72,28952.0,52.86645
344,2023-06-21 10:13:00,28952.01,28960.0,28946.01,28960.0,20.98427
345,2023-06-21 10:14:00,28959.99,28966.0,28959.99,28965.99,36.6756
346,2023-06-21 10:15:00,28965.99,28974.49,28964.32,28971.02,44.49183
347,2023-06-21 10:16:00,28971.03,28971.03,28960.05,28970.0,39.77194
348,2023-06-21 10:17:00,28969.99,28970.0,28956.0,28956.01,32.24964
349,2023-06-21 10:18:00,28956.0,28956.01,28940.39,28941.78,50.65197
350,2023-06-21 10:19:00,28941.78,28941.79,28926.84,28926.84,36.03288
351,2023-06-21 10:20:00,28926.85,28939.25,28926.84,28939.24,14.67518
352,2023-06-21 10:21:00,28939.24,28949.45,28939.24,28949.44,10.39519
353,2023-06-21 10:22:00,28949.44,28952.0,28949.44,28952.0,9.76317
354,2023-06-21 10:23:00,28951.99,28959.96,28951.99,28959.95,25.86722
355,2023-06-21 10:24:00,28959.95,28959.96,28959.95,28959.96,14.78792
356,2023-06-21 10:25:00,28959.95,28980.01,28959.95,28980.01,23.97628
357,2023-06-21 10:26:00,28980.0,28980.01,28968.0,28970.01,28.93796
358,2023-06-21 10:27:00,28970.0,28995.99,28970.0,28992.6,52.9291
359,2023-06-21 10:28:00,28992.6,29075.89,28992.59,29019.24,430.68104
360,2023-06-21 10:29:00,29019.25,29058.39,29019.24,29050.01,113.30852
361,2023-06-21 10:30:00,29050.01,29221.99,29042.42,29053.4,803.49201
362,2023-06-21 10:31:00,29053.41,29064.12,28980.25,29000.0,198.74231
363,2023-06-21 10:32:00,29000.0,29000.36,28952.92,28962.58,144.41735
364,2023-06-21 10:33:00,28962.59,28967.96,28926.15,28927.83,117.18629
365,2023-06-21 10:34:00,28927.83,28939.46,28922.0,28922.0,95.80961
366,2023-06-21 10:35:00,28922.0,28922.01,28880.01,28921.91,136.7436
367,2023-06-21 10:36:00,28921.92,28973.4,28921.91,28959.03,102.80882
368,2023-06-21 10:37:00,28959.02,28959.02,28907.9,28912.01,79.08167
369,2023-06-21 10:38:00,28912.01,28929.53,28912.0,28929.52,43.32276
370,2023-06-21 10:39:00,28929.53,28947.87,28929.52,28947.87,36.75042
371,2023-06-21 10:40:00,28947.87,28961.65,28923.25,28923.25,50.99403
372,2023-06-21 10:41:00,28923.25,28928.0,28910.01,28919.57,51.27041
373,2023-06-21 10:42:00,28919.56,28939.81,28906.0,28906.01,93.84641
374,2023-06-21 10:43:00,28906.01,28906.01,28880.34,28890.84,97.31484
375,2023-06-21 10:44:00,28890.84,28902.0,28890.83,28902.0,21.06344
376,2023-06-21 10:45:00,28902.0,28902.0,28882.61,28887.42,70.38118
377,2023-06-21 10:46:00,28887.43,28908.0,28862.0,28882.0,124.38681
378,2023-06-21 10:47:00,28882.0,28882.01,28854.63,28862.0,124.42409
379,2023-06-21 10:48:00,28861.99,28866.0,28858.01,28858.02,44.00401
380,2023-06-21 10:49:00,28858.02,28866.76,28858.01,28866.76,23.70897
381,2023-06-21 10:50:00,28866.75,28889.69,28866.75,28874.01,47.98284
382,2023-06-21 10:51:00,28874.01,28903.57,28874.01,28892.68,54.11828
383,2023-06-21 10:52:00,28892.69,28902.16,28882.26,28885.68,66.34279
384,2023-06-21 10:53:00,28885.68,28896.0,28885.68,28889.13,29.87028
385,2023-06-21 10:54:00,28889.14,28889.14,28877.01,28877.01,53.49935
386,2023-06-21 10:55:00,28877.01,28877.02,28853.32,28853.32,53.99916
387,2023-06-21 10:56:00,28853.32,28862.0,28844.98,28850.71,65.60048
388,2023-06-21 10:57:00,28850.71,28857.54,28833.93,28839.23,46.84815
389,2023-06-21 10:58:00,28839.23,28848.0,28815.23,28827.09,94.63673
390,2023-06-21 10:59:00,28827.09,28838.0,28827.03,28834.91,31.50417
391,2023-06-21 11:00:00,28834.92,28842.0,28818.48,28829.35,67.9907
392,2023-06-21 11:01:00,28829.35,28829.35,28818.12,28818.13,33.43562
393,2023-06-21 11:02:00,28818.12,28826.0,28810.0,28810.01,53.20422
394,2023-06-21 11:03:00,28810.0,28814.0,28806.03,28806.23,64.04923
395,2023-06-21 11:04:00,28806.23,28832.79,28801.0,28830.41,57.1046
396,2023-06-21 11:05:00,28830.41,28855.95,28830.4,28842.42,53.39023
397,2023-06-21 11:06:00,28842.42,28847.84,28825.01,28834.29,48.8864
398,2023-06-21 11:07:00,28834.3,28834.3,28818.0,28834.0,34.13177
399,2023-06-21 11:08:00,28834.0,28840.52,28833.99,28840.52,38.80572
400,2023-06-21 11:09:00,28840.52,28850.0,28840.51,28850.0,17.40616
401,2023-06-21 11:10:00,28850.0,28859.88,28849.99,28856.0,23.00569
402,2023-06-21 11:11:00,28856.0,28867.51,28856.0,28867.51,23.26083
403,2023-06-21 11:12:00,28867.5,28877.79,28866.9,28874.97,35.95647
404,2023-06-21 11:13:00,28874.97,28882.37,28874.96,28875.01,36.74277
405,2023-06-21 11:14:00,28875.01,28879.73,28875.0,28879.73,21.66239
406,2023-06-21 11:15:00,28879.72,28881.64,28869.49,28869.49,43.30389
407,2023-06-21 11:16:00,28869.49,28869.5,28854.0,28859.58,26.06871
408,2023-06-21 11:17:00,28859.57,28875.71,28859.57,28871.53,19.04655
409,2023-06-21 11:18:00,28871.53,28886.78,28871.52,28886.78,26.2253
410,2023-06-21 11:19:00,28886.78,28886.78,28886.21,28886.21,19.51147
411,2023-06-21 11:20:00,28886.22,28886.22,28886.21,28886.22,8.8793
412,2023-06-21 11:21:00,28886.22,28886.23,28886.21,28886.22,18.87541
413,2023-06-21 11:22:00,28886.22,28892.42,28882.69,28889.98,37.99312
414,2023-06-21 11:23:00,28889.99,28903.9,28889.98,28903.89,25.4918
415,2023-06-21 11:24:00,28903.89,28903.9,28888.0,28888.01,19.38451
416,2023-06-21 11:25:00,28888.0,28897.71,28888.0,28897.71,50.03999
417,2023-06-21 11:26:00,28897.71,28902.5,28897.7,28900.02,36.03761
418,2023-06-21 11:27:00,28900.03,28902.0,28900.02,28901.99,13.06112
419,2023-06-21 11:28:00,28902.0,28902.0,28898.55,28898.55,15.70296
420,2023-06-21 11:29:00,28898.56,28898.56,28895.26,28897.99,19.97882
421,2023-06-21 11:30:00,28898.0,28906.32,28897.99,28899.52,44.28177
422,2023-06-21 11:31:00,28899.53,28899.53,28874.27,28883.62,37.48552
423,2023-06-21 11:32:00,28883.62,28890.96,28883.62,28890.95,17.46292
424,2023-06-21 11:33:00,28890.96,28924.39,28890.95,28924.38,34.73317
425,2023-06-21 11:34:00,28924.39,28928.15,28896.55,28896.55,22.31368
426,2023-06-21 11:35:00,28896.56,28921.4,28896.55,28921.4,35.24355
427,2023-06-21 11:36:00,28921.39,28927.0,28921.39,28926.99,20.14001
428,2023-06-21 11:37:00,28927.0,28927.0,28915.3,28915.3,17.16582
429,2023-06-21 11:38:00,28915.31,28928.68,28915.3,28928.67,27.04825
430,2023-06-21 11:39:00,28928.67,28966.52,28928.0,28933.35,108.01603
431,2023-06-21 11:40:00,28933.35,28980.0,28933.35,28949.91,177.99756
432,2023-06-21 11:41:00,28949.92,28953.92,28938.06,28949.9,41.26692
433,2023-06-21 11:42:00,28949.91,28968.26,28949.9,28960.79,22.57824
434,2023-06-21 11:43:00,28960.79,28998.0,28960.78,28988.5,72.09656
435,2023-06-21 11:44:00,28988.5,29025.28,28980.14,28983.71,86.88444
436,2023-06-21 11:45:00,28983.72,29040.37,28982.0,29023.27,139.41522
437,2023-06-21 11:46:00,29023.27,29023.28,29001.35,29004.9,55.73664
438,2023-06-21 11:47:00,29004.9,29004.91,28986.56,28986.82,22.57687
439,2023-06-21 11:48:00,28986.83,28988.0,28976.6,28987.46,27.73418
440,2023-06-21 11:49:00,28987.47,29010.74,28986.0,29010.74,41.87076
441,2023-06-21 11:50:00,29010.74,29010.74,28980.01,28980.01,51.25229
442,2023-06-21 11:51:00,28980.01,28980.02,28968.0,28968.01,27.81207
443,2023-06-21 11:52:00,28968.01,28968.02,28956.63,28956.63,23.82197
444,2023-06-21 11:53:00,28956.63,28981.82,28955.81,28980.92,41.65409
445,2023-06-21 11:54:00,28980.93,28980.93,28965.12,28967.99,25.38144
446,2023-06-21 11:55:00,28967.99,28968.0,28958.31,28967.43,23.22608
447,2023-06-21 11:56:00,28967.43,28967.43,28967.42,28967.43,11.47699
448,2023-06-21 11:57:00,28967.43,28973.3,28958.12,28960.01,55.31357
449,2023-06-21 11:58:00,28960.01,28961.39,28960.0,28960.81,36.27195
450,2023-06-21 11:59:00,28960.8,28965.5,28930.0,28930.0,76.57904
451,2023-06-21 12:00:00,28930.0,28958.88,28925.55,28930.17,149.31782
452,2023-06-21 12:01:00,28930.16,28930.17,28899.74,28900.1,55.12012
453,2023-06-21 12:02:00,28900.1,28948.22,28898.27,28941.99,77.29327
454,2023-06-21 12:03:00,28942.0,28976.52,28941.99,28948.8,102.671
455,2023-06-21 12:04:00,28948.81,28962.47,28936.74,28962.46,31.07393
456,2023-06-21 12:05:00,28962.46,28975.0,28959.61,28965.78,33.41672
457,2023-06-21 12:06:00,28965.78,28981.82,28965.78,28981.82,31.07794
458,2023-06-21 12:07:00,28981.82,28990.29,28978.58,28982.0,61.6284
459,2023-06-21 12:08:00,28982.0,28983.3,28968.0,28968.0,49.67463
460,2023-06-21 12:09:00,28968.0,28968.01,28940.0,28943.45,50.36924
461,2023-06-21 12:10:00,28943.46,28957.75,28943.45,28957.75,13.57813
462,2023-06-21 12:11:00,28957.74,28957.75,28945.88,28945.89,22.37197
463,2023-06-21 12:12:00,28945.89,28955.56,28945.88,28955.56,20.82353
464,2023-06-21 12:13:00,28955.55,28955.56,28940.0,28949.99,30.51157
465,2023-06-21 12:14:00,28950.0,28971.5,28949.53,28971.5,29.67063
466,2023-06-21 12:15:00,28971.5,29020.0,28970.32,29008.0,119.01676
467,2023-06-21 12:16:00,29008.0,29008.01,28980.0,28981.41,41.48607
468,2023-06-21 12:17:00,28981.41,28981.41,28966.65,28981.13,50.84654
469,2023-06-21 12:18:00,28981.13,29000.0,28981.13,28997.21,33.52567
470,2023-06-21 12:19:00,28997.22,29019.01,28997.21,29017.83,30.44862
471,2023-06-21 12:20:00,29017.84,29100.0,29017.83,29035.56,286.16469
472,2023-06-21 12:21:00,29035.57,29043.92,29021.13,29021.13,79.85886
473,2023-06-21 12:22:00,29021.14,29083.55,29020.0,29068.57,86.84729
474,2023-06-21 12:23:00,29068.58,29097.49,29068.57,29089.34,143.51147
475,2023-06-21 12:24:00,29089.33,29104.96,29072.0,29072.0,89.06241
476,2023-06-21 12:25:00,29072.0,29089.2,29067.55,29073.9,76.01598
477,2023-06-21 12:26:00,29073.89,29151.8,29073.89,29105.95,143.43296
478,2023-06-21 12:27:00,29105.95,29113.74,29070.0,29070.19,64.78064
479,2023-06-21 12:28:00,29070.2,29071.89,29054.72,29061.07,46.74398
480,2023-06-21 12:29:00,29061.08,29096.0,29061.07,29086.01,96.82209
481,2023-06-21 12:30:00,29086.01,29138.64,29086.0,29130.01,72.83707
482,2023-06-21 12:31:00,29130.01,29130.01,29098.96,29108.0,57.57598
483,2023-06-21 12:32:00,29108.0,29115.61,29104.3,29113.44,52.58718
484,2023-06-21 12:33:00,29113.43,29113.44,29080.0,29083.67,72.91864
485,2023-06-21 12:34:00,29083.67,29091.95,29052.17,29061.17,71.78254
486,2023-06-21 12:35:00,29061.16,29061.17,29043.79,29045.77,75.34707
487,2023-06-21 12:36:00,29045.77,29054.35,29045.76,29054.34,17.74231
488,2023-06-21 12:37:00,29054.34,29054.35,29037.09,29039.2,80.1977
489,2023-06-21 12:38:00,29039.19,29044.58,29015.02,29017.04,65.08432
490,2023-06-21 12:39:00,29017.04,29027.96,28982.2,28998.0,173.7305
491,2023-06-21 12:40:00,28998.0,28999.8,28959.76,28962.06,130.69493
492,2023-06-21 12:41:00,28962.06,28988.01,28962.06,28988.0,51.0715
493,2023-06-21 12:42:00,28988.0,28988.0,28972.0,28979.66,49.61299
494,2023-06-21 12:43:00,28979.66,28982.21,28964.02,28964.03,66.41896
495,2023-06-21 12:44:00,28964.02,28971.99,28964.02,28971.98,30.25634
496,2023-06-21 12:45:00,28971.99,29019.01,28971.17,29006.09,102.38218
497,2023-06-21 12:46:00,29006.08,29006.09,28930.0,28941.71,119.98554
498,2023-06-21 12:47:00,28936.0,28946.01,28932.42,28932.43,35.46
499,2023-06-21 12:48:00,28934.67,28949.72,28934.66,28938.84,19.33545
500,2023-06-21 12:49:00,28933.03,28933.04,28925.77,28929.99,15.82248
